"","GN14.1","GN14.2","GN14.3","GN14.4","GN14.5","GN14.6","GN14.7","GN14.8","GN14.9","GN14.10","GN18.1","GN18.2","GN18.3","GN18.4","GN18.5","GN18.6","GN18.7","GN18.8","GN18.9","GN18.10","GN41.1","GN41.2","GN41.3","GN41.4","GN41.5","GN41.6","GN41.7","GN41.8","GN41.9","GN41.10","GN81.1","GN81.2","GN81.3","GN81.4","GN81.5","GN81.6","GN81.7","GN81.8","GN81.9","GN81.10","MF.1","MF.2","MF.3","MF.4","MF.5","MF.6","MF.7","MF.8","MF.9","MF.10","OT16.1","OT16.2","OT16.3","OT16.4","OT16.5","OT16.6","OT16.7","OT16.8","OT16.9","OT16.10","TLC1.1","TLC1.2","TLC1.3","TLC1.4","TLC1.5","TLC1.6","TLC1.7","TLC1.8","TLC1.9","TLC1.10","TLC2.1","TLC2.2","TLC2.3","TLC2.4","TLC2.5","TLC2.6","TLC2.7","TLC2.8","TLC2.9","TLC2.10","TN.1","TN.2","TN.3","TN.4","TN.5","TN.6","TN.7","TN.8","TN.9","TN.10"
"147",11,9,7,10,9,10,9,13,5,6,0,0,0,0,0,0,0,0,0,0,7,11,9,9,12,6,7,5,8,10,0,0,0,0,0,0,0,0,0,0,15,10,12,9,11,13,10,6,6,4,3,0,0,0,0,3,2,0,0,0,13,10,12,9,12,10,11,8,7,5,7,6,11,9,8,8,7,6,10,8,1,0,0,1,1,0,0,2,1,1
"148",8,8,6,8,6,7,4,5,2,7,0,0,0,0,0,0,0,0,0,0,8,9,5,10,9,4,6,10,5,2,0,0,0,0,0,0,0,0,0,0,8,10,6,9,6,6,5,7,6,1,0,0,0,0,0,0,0,0,0,0,8,12,13,8,9,10,6,6,6,6,11,7,7,6,5,5,9,3,5,4,0,0,0,0,0,0,1,1,0,1
"149",10,7,8,11,9,8,7,4,8,8,0,0,0,0,0,0,0,0,0,0,16,11,14,8,6,7,7,7,5,10,0,0,0,0,0,0,0,0,0,0,16,10,10,8,12,12,10,7,4,5,0,0,0,0,0,0,1,0,1,0,9,8,9,6,8,8,5,8,8,8,12,8,5,8,6,9,12,7,9,7,0,0,0,0,0,1,1,0,1,0
"150",3,3,7,5,4,4,2,1,2,4,0,0,0,0,0,0,0,0,0,0,2,2,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,4,5,3,2,3,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,1,4,2,2,3,4,1,3,3,6,5,1,5,1,3,4,4,2,0,0,0,0,1,1,0,0,0,0
"151",19,18,14,10,14,16,9,15,11,14,0,0,0,0,0,0,0,0,0,0,23,20,23,15,14,10,14,14,9,10,0,0,0,0,0,0,0,0,0,0,17,15,23,16,20,7,17,17,13,12,1,0,0,1,1,0,0,3,1,1,19,18,19,14,11,12,14,12,12,8,16,16,19,11,13,12,15,12,9,4,0,2,3,3,0,2,0,3,0,0
"152",22,13,12,16,9,15,6,16,10,8,0,0,0,0,0,0,0,0,0,0,22,10,16,15,13,14,12,12,9,13,0,0,0,0,0,0,0,0,0,0,14,19,14,19,13,14,12,11,12,14,0,1,1,0,0,0,1,0,0,0,15,13,14,13,10,12,14,11,6,10,10,12,6,10,6,8,10,10,9,9,0,1,2,2,1,0,1,1,1,1
"153",4,4,5,3,3,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,4,6,7,2,2,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,5,5,6,4,5,4,2,0,3,4,0,0,0,1,0,0,0,0,1,0,2,3,2,6,3,1,2,2,1,3,3,3,6,1,3,3,2,2,2,1,1,0,0,0,0,0,0,1,0,0
"154",5,6,10,4,6,5,5,4,5,3,0,0,0,0,0,0,0,0,0,0,8,6,4,5,4,6,5,4,7,3,0,0,0,0,0,0,0,0,0,0,7,9,7,8,3,8,5,7,3,4,1,2,0,0,0,1,1,0,0,0,8,7,8,7,4,3,5,4,4,4,8,3,5,2,2,6,3,3,5,4,0,1,1,2,0,0,2,1,0,0
"155",23,12,13,13,17,21,18,20,15,14,0,0,0,0,0,0,0,0,0,0,21,16,14,16,18,14,22,16,17,19,0,0,0,0,0,0,0,0,0,0,28,26,21,13,16,16,14,22,14,15,1,1,0,0,0,0,1,2,1,1,23,29,14,16,15,16,14,17,16,15,21,20,14,20,14,9,12,13,18,17,1,0,1,0,1,1,0,0,3,1
"156",21,15,19,17,16,23,12,19,17,20,0,0,0,0,0,0,0,0,0,0,18,13,17,14,24,17,19,19,19,13,0,0,0,0,0,0,0,0,0,0,29,19,19,21,17,21,17,12,23,20,0,0,1,0,1,1,0,1,0,1,18,29,16,24,17,18,14,20,12,13,21,17,20,11,16,16,17,13,13,11,0,0,1,0,2,0,1,1,1,0
"157",9,3,3,7,3,1,4,2,2,5,3,3,6,5,5,3,4,0,4,1,6,4,4,5,8,4,3,2,3,1,3,4,5,4,3,2,4,2,3,2,5,5,4,6,6,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,7,7,7,3,3,4,3,5,2,0,1,3,2,3,3,4,3,3,2,1,0,0,0,0,0,0,0,1,0,0
"158",16,12,13,9,10,11,5,15,10,8,17,11,12,11,10,10,11,10,10,7,12,15,7,14,11,8,9,7,12,10,15,5,10,9,13,9,10,8,7,5,15,11,15,14,11,10,11,7,13,8,0,0,0,0,0,3,1,2,0,0,10,13,5,14,11,12,12,12,7,8,9,13,14,12,12,10,5,10,4,10,1,0,0,0,1,0,0,0,0,0
"159",11,10,8,12,8,6,8,7,7,6,10,12,8,7,10,7,9,7,7,8,14,14,9,8,11,7,9,7,11,9,15,9,8,13,10,4,5,9,7,4,11,6,14,10,14,13,6,8,5,9,0,0,0,0,0,0,0,1,0,1,11,11,9,10,9,7,8,8,6,8,8,11,11,13,8,7,7,7,5,7,0,0,0,0,0,0,0,0,0,0
"160",10,15,7,9,8,8,6,8,10,5,8,11,4,9,12,7,8,6,9,6,9,9,9,13,13,10,10,12,8,10,10,12,14,14,8,13,7,6,6,9,13,7,6,9,8,8,8,8,11,8,1,0,0,0,0,1,0,0,0,0,14,8,11,9,11,8,6,7,8,6,8,13,8,13,9,5,5,7,8,8,0,1,0,0,0,0,0,1,0,1
"161",10,10,8,11,6,10,7,6,7,6,8,8,11,8,7,5,6,7,5,4,12,13,8,6,9,6,7,5,2,5,9,10,6,8,6,3,10,12,5,7,10,6,8,3,7,7,7,10,8,7,0,0,0,0,0,0,0,0,0,0,7,5,8,6,10,5,5,4,4,3,10,11,7,8,4,4,10,5,6,4,0,0,1,1,0,0,0,0,0,0
"162",1,0,2,0,0,1,0,2,1,1,1,1,0,2,1,1,0,0,2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,2,0,1,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1,2,2,0,1,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0
"163",8,10,6,8,9,8,5,5,10,4,7,11,8,10,6,9,3,6,7,6,8,11,11,9,11,7,4,4,3,3,8,8,10,5,9,10,10,4,7,4,12,11,9,5,7,2,8,8,8,9,0,0,0,0,0,0,0,0,0,0,8,6,14,10,8,7,10,9,6,8,7,5,10,5,3,11,9,5,6,8,0,0,0,0,0,0,0,0,0,0
"164",9,13,8,12,9,7,9,4,14,5,11,7,10,12,8,4,10,6,6,10,14,8,9,10,7,7,8,11,6,5,10,9,9,8,6,9,9,6,4,8,10,11,9,10,7,7,12,6,9,5,0,0,1,0,0,0,1,0,0,0,15,9,9,15,8,11,9,8,4,4,15,15,6,6,9,7,6,6,6,8,0,0,1,0,0,0,0,2,0,0
"165",4,6,6,7,5,2,7,5,2,3,3,7,7,3,4,3,2,2,3,2,10,5,6,7,4,6,6,6,4,3,3,7,5,5,7,7,4,2,2,5,7,7,7,5,2,4,2,4,3,4,0,0,0,0,0,0,0,0,0,0,7,6,4,6,6,6,6,2,4,3,8,5,4,2,6,2,2,4,3,4,1,0,1,0,0,0,0,0,0,0
"166",6,11,7,5,6,1,5,6,4,5,6,6,5,7,3,4,4,2,4,6,3,3,3,1,5,4,6,2,5,3,2,10,7,6,3,4,4,0,2,1,6,7,9,6,5,6,5,1,3,3,0,0,0,1,0,0,0,0,0,0,2,6,8,6,10,6,5,5,5,2,6,5,1,7,7,5,5,3,5,6,0,0,0,0,0,1,0,0,0,0
"167",9,8,7,9,9,6,13,6,11,6,14,12,11,9,7,9,8,6,7,2,12,15,14,11,7,8,11,7,10,10,15,10,9,10,8,8,8,10,6,10,17,11,11,11,9,9,9,8,9,7,0,0,3,0,0,1,0,1,0,0,13,10,11,11,13,6,10,11,7,8,10,13,9,8,8,13,6,12,9,4,0,0,1,1,1,0,0,0,1,1
"168",16,17,13,10,11,15,13,13,14,9,13,19,9,11,13,13,6,9,12,13,17,12,15,15,11,11,11,12,11,9,10,16,14,10,15,4,13,6,14,10,18,17,13,10,10,13,11,11,13,8,1,0,0,0,0,0,0,0,0,0,20,18,10,10,13,11,17,12,13,13,22,14,11,10,10,6,8,4,11,13,0,0,0,1,0,0,0,0,0,0
"169",7,5,7,7,4,5,7,10,9,5,7,7,9,4,11,6,8,5,5,6,8,7,7,5,9,7,8,8,5,1,9,6,7,9,6,2,8,8,6,6,9,8,6,7,5,8,4,8,7,5,0,0,0,0,0,0,0,0,0,0,8,10,7,4,6,6,6,6,7,4,9,5,8,6,8,6,10,6,6,4,0,0,0,0,2,1,0,0,2,0
"170",28,19,22,20,24,22,12,16,14,17,29,27,22,18,20,25,17,18,20,14,33,22,26,21,27,21,23,18,18,11,25,23,19,25,18,20,20,19,17,15,22,25,19,26,21,25,20,23,17,13,1,1,0,1,0,1,2,0,0,0,28,30,23,20,27,24,25,22,21,20,30,24,24,24,20,12,21,20,12,18,0,4,0,1,0,0,3,0,0,0
"171",16,13,13,18,12,7,11,11,9,13,19,12,19,11,9,12,13,10,10,8,14,13,15,13,14,14,19,7,9,9,13,12,15,17,15,15,11,10,8,9,12,15,10,14,14,13,14,12,14,14,0,1,2,0,0,0,0,0,0,0,14,18,16,12,17,16,6,12,7,11,13,19,13,16,14,11,15,13,10,12,1,1,0,1,0,0,0,0,0,1
"172",16,15,15,14,12,14,13,13,9,10,8,15,7,8,14,14,9,9,10,8,17,15,15,13,10,8,15,9,8,7,17,8,14,12,7,8,10,9,8,10,12,9,13,10,12,10,8,9,11,10,0,0,0,0,0,0,0,0,1,0,15,19,12,15,7,10,11,10,8,9,15,13,15,15,9,14,14,9,12,9,1,1,0,4,1,0,0,0,0,0
"173",9,16,13,10,11,12,9,3,8,2,13,10,9,11,11,11,11,3,7,2,12,10,10,11,9,5,8,4,8,4,15,11,9,8,10,7,8,6,4,3,12,9,9,9,13,9,7,4,7,6,0,0,0,0,1,0,1,0,0,0,15,6,10,10,6,10,4,7,4,5,9,9,10,3,7,7,8,1,7,4,0,1,0,0,0,1,0,0,0,1
"174",4,2,3,5,4,6,3,4,7,4,5,3,4,3,3,3,2,4,3,6,5,3,6,4,4,2,3,3,4,2,5,4,3,2,1,3,3,6,4,6,6,5,4,3,6,3,4,2,6,3,0,0,0,0,1,0,0,0,0,0,3,4,2,3,4,4,7,4,4,4,2,4,4,3,4,2,1,4,0,4,0,0,0,0,0,0,1,0,1,0
"175",2,2,1,3,2,0,2,0,1,3,3,2,2,3,2,3,1,1,0,0,3,3,3,3,2,2,0,1,1,2,3,1,1,1,3,4,1,0,2,1,2,1,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,2,3,3,1,2,2,2,2,2,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0
"176",3,8,4,5,4,6,3,3,4,4,4,7,4,6,8,2,3,4,6,5,5,7,3,6,5,3,4,8,6,9,5,7,2,7,2,1,2,5,3,6,4,6,7,4,4,7,5,0,6,6,0,0,0,0,0,0,0,0,0,0,3,6,5,6,3,7,4,5,5,3,6,3,7,4,4,5,4,6,9,5,1,0,0,0,1,0,0,0,0,0
"177",9,7,12,8,10,8,8,1,4,8,10,16,6,10,7,11,7,4,9,3,9,8,7,3,14,9,9,5,10,4,11,14,11,5,8,10,8,5,8,6,11,10,8,8,13,10,10,4,8,5,0,0,0,1,0,0,1,0,0,0,12,13,10,13,11,8,7,6,7,6,8,11,8,8,9,5,5,9,2,5,0,0,0,0,0,0,1,0,1,0
"178",4,1,2,1,1,2,0,1,2,1,3,1,1,2,0,2,3,3,2,2,0,0,1,1,2,2,1,1,2,1,1,0,1,2,1,1,0,0,2,1,0,2,2,3,1,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2,1,0,0,1,2,4,2,2,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,1,0
"179",9,7,6,6,6,4,6,4,1,2,9,5,6,7,6,4,5,3,4,1,7,6,8,6,4,8,7,3,2,6,3,5,6,9,5,6,7,4,3,3,7,7,8,5,7,6,5,6,2,4,0,0,0,0,1,0,0,0,0,0,8,4,9,4,4,5,7,4,6,3,5,8,6,7,7,4,7,3,4,3,0,0,0,0,3,0,0,0,0,0
"180",18,10,12,10,10,12,8,18,8,7,15,15,16,15,10,8,7,9,7,7,15,16,14,15,13,16,11,11,7,5,11,11,13,17,10,12,5,9,5,10,18,17,15,11,10,12,8,12,9,14,1,1,0,1,0,0,0,0,0,0,17,10,14,10,12,13,12,10,15,13,16,18,15,8,13,9,10,9,6,15,1,0,1,0,0,1,0,0,0,0
"181",4,4,4,2,2,3,1,3,3,3,3,5,3,4,3,5,5,2,1,2,5,6,3,2,5,2,3,3,2,1,3,0,1,5,3,5,2,4,4,4,5,4,2,3,2,5,2,7,3,1,0,0,0,0,0,0,0,0,0,0,6,5,5,3,5,5,2,2,3,3,7,4,3,5,3,2,2,1,5,4,1,0,0,0,0,1,0,1,0,0
"182",13,13,14,8,7,9,5,10,6,3,14,11,9,10,5,5,7,9,6,6,11,7,5,8,8,6,8,8,3,9,11,11,8,6,7,8,7,6,5,5,10,9,6,10,6,6,6,5,6,5,0,0,1,0,0,0,0,1,0,0,9,10,13,11,10,12,9,6,5,7,8,12,10,13,6,6,5,8,5,5,0,1,0,0,0,0,0,0,0,1
"183",4,4,6,3,4,5,7,4,3,3,10,6,6,3,4,6,2,5,2,4,7,8,4,6,5,4,0,4,6,3,4,3,4,4,4,4,4,4,7,3,9,5,3,6,1,5,4,6,4,3,0,0,0,0,0,0,0,0,0,0,7,2,6,6,1,5,3,3,4,3,8,6,6,5,3,4,4,5,2,3,0,0,1,0,0,0,0,0,1,0
"184",5,4,3,6,4,2,3,4,1,3,5,6,4,5,2,2,2,1,2,2,2,8,8,3,3,5,1,2,3,2,6,5,4,5,2,0,2,5,0,4,4,7,4,2,2,5,3,2,3,1,0,0,0,0,0,0,0,1,0,0,3,8,5,5,5,5,1,2,3,2,4,3,3,3,3,3,2,3,2,0,1,0,1,0,0,0,0,0,0,0
"185",11,10,14,13,13,13,6,9,7,8,13,7,13,13,8,12,7,7,8,7,16,13,8,8,9,5,12,10,7,11,10,7,12,12,13,10,3,7,8,5,16,13,13,10,13,9,7,9,5,11,1,1,0,0,0,0,0,1,0,0,13,12,11,11,7,4,10,9,8,4,13,10,11,9,10,9,2,10,8,12,1,0,1,0,0,0,0,0,1,0
"186",4,5,8,4,5,7,5,4,3,6,8,2,9,5,7,4,7,5,5,2,10,7,3,5,5,7,5,4,3,5,9,10,6,8,4,3,3,8,3,2,2,5,5,6,4,4,3,3,7,3,0,0,1,0,0,0,0,0,0,0,5,10,5,6,3,8,5,8,5,5,5,9,4,4,11,7,4,3,3,3,0,0,1,0,0,0,0,0,1,0
"187",4,1,2,3,1,0,0,2,3,2,1,3,2,3,2,4,3,1,2,3,3,4,4,1,0,2,1,0,2,0,1,3,2,2,3,0,0,2,2,1,0,2,2,3,2,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,1,4,1,3,1,2,2,2,5,3,3,4,3,1,2,2,3,0,0,0,0,0,0,0,0,0,1
"188",10,9,9,10,9,5,10,6,6,9,4,9,6,10,8,3,6,8,10,6,8,7,10,9,6,9,10,6,7,8,6,7,8,7,11,4,7,7,9,4,12,11,9,9,12,9,10,8,9,5,0,0,0,0,0,0,0,0,0,0,11,14,10,8,6,6,12,5,7,4,5,11,9,8,8,6,8,3,9,8,0,0,0,1,0,0,0,0,0,0
"189",2,1,4,1,1,3,4,5,5,2,5,4,4,3,1,4,2,4,3,3,4,2,2,4,3,1,4,3,0,2,4,2,2,2,3,1,2,6,1,2,2,1,1,3,3,3,2,4,3,3,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,2,2,5,3,4,3,1,2,2,2,2,2,3,2,2,0,0,1,0,0,0,0,0,0,0
"190",2,2,3,1,1,3,1,1,3,1,1,0,2,2,1,1,2,1,1,0,2,1,1,2,0,4,0,2,1,3,3,2,0,0,1,3,2,1,3,2,3,2,0,2,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,1,1,3,1,1,1,1,1,3,4,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
"191",16,25,15,23,17,18,15,19,13,22,14,17,16,15,13,14,16,9,15,15,21,17,16,14,15,12,11,21,11,12,13,22,23,23,16,14,15,10,12,18,18,24,16,12,17,12,14,15,14,9,0,0,0,0,0,0,1,1,0,0,20,17,19,12,10,20,11,19,16,13,18,19,20,13,15,15,15,12,13,13,0,0,0,0,1,1,2,1,0,1
"192",18,15,12,13,12,9,12,14,13,10,10,15,9,14,13,10,11,8,8,6,17,16,18,14,15,13,11,12,8,7,12,15,17,12,8,8,9,9,11,7,14,13,13,17,13,12,6,10,11,11,0,0,0,0,0,0,0,0,1,0,17,19,18,20,9,12,11,9,14,10,17,10,13,8,12,8,13,9,3,10,0,1,0,0,0,0,0,1,0,0
"193",19,11,14,25,18,16,17,27,12,18,18,22,23,20,22,17,17,9,13,16,25,23,20,16,20,18,23,17,19,16,26,16,17,25,16,19,17,15,15,20,20,24,18,19,17,19,19,13,17,15,1,0,0,1,1,1,2,2,3,0,19,24,23,15,20,21,15,18,19,15,18,21,16,15,21,21,21,20,16,11,1,0,0,0,1,0,0,1,0,0
"194",27,21,22,26,13,15,19,18,13,15,16,26,20,19,20,16,20,16,13,17,22,12,17,23,22,16,18,15,17,16,23,26,16,19,24,20,8,18,19,13,21,26,27,20,19,16,20,15,16,20,0,1,0,0,0,0,0,0,0,1,16,20,22,20,15,14,20,13,19,21,22,17,16,15,13,25,18,22,18,18,0,4,1,1,0,1,0,1,1,0
"195",19,21,21,19,20,14,12,13,14,12,19,16,15,15,9,17,14,14,13,13,31,17,17,18,18,22,18,14,12,12,15,19,20,17,12,16,8,12,6,10,25,19,19,12,17,15,11,13,10,15,0,0,0,0,0,0,0,1,1,0,19,27,22,19,16,14,18,16,10,13,18,16,17,18,15,9,11,12,15,12,0,0,1,0,2,2,0,1,0,0
"196",14,11,12,11,10,12,11,8,8,8,12,14,13,4,9,12,8,9,3,9,13,11,13,11,7,12,8,6,8,7,12,12,10,11,9,8,9,6,4,5,11,9,12,10,10,10,12,11,9,8,0,1,0,0,0,0,0,0,0,0,15,12,13,10,12,13,9,6,7,6,9,12,12,19,8,9,7,11,7,7,2,0,0,1,0,1,1,0,0,1
"197",3,5,2,3,5,3,5,5,2,2,5,1,2,1,4,4,3,1,1,2,4,2,4,5,4,4,3,0,6,1,3,1,3,7,4,2,5,2,5,2,4,3,2,4,3,2,4,1,4,2,0,0,0,0,0,0,0,0,0,0,2,1,5,3,4,2,4,0,3,3,3,6,2,1,2,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
"198",33,39,31,23,29,21,21,26,18,18,33,30,30,32,32,36,23,25,30,21,36,29,31,19,21,25,21,19,22,23,35,38,26,31,26,20,22,20,25,23,25,35,31,20,30,28,21,19,18,17,2,0,0,0,3,0,0,1,0,1,34,33,22,28,27,20,25,32,23,27,25,26,21,24,30,21,22,17,22,22,0,3,0,2,2,1,0,0,2,1
"199",22,6,12,9,6,11,9,8,9,8,12,18,13,12,9,9,9,7,7,4,16,7,13,13,13,9,8,7,11,7,16,9,13,9,7,8,10,7,8,5,11,13,14,5,14,8,9,6,8,9,0,1,0,0,0,0,0,0,0,0,17,9,12,12,14,14,9,10,5,6,18,15,16,19,6,4,18,7,3,9,1,0,3,1,0,0,0,0,2,2
"200",8,10,3,5,6,8,5,6,5,3,4,6,4,9,6,7,5,4,5,4,3,2,4,6,6,5,6,1,4,3,4,5,5,9,6,2,3,2,3,4,5,6,3,3,7,4,7,5,4,3,0,0,0,0,0,0,0,0,0,0,4,6,7,6,5,5,5,5,4,5,5,10,9,4,3,3,7,4,3,2,0,0,1,0,1,0,0,1,0,0
"201",14,18,10,17,13,11,16,19,12,6,14,15,17,15,13,11,15,12,8,17,11,15,16,12,15,19,13,11,15,8,10,14,13,11,9,13,15,13,18,17,18,17,13,10,12,15,12,15,10,9,2,0,0,0,0,0,0,1,0,1,20,19,16,18,19,14,12,15,11,15,19,16,18,15,15,11,15,10,6,9,0,0,0,0,8,0,1,0,1,0
"202",11,18,14,13,11,13,10,11,10,8,19,14,14,13,11,8,12,6,4,12,14,17,6,14,14,14,8,11,12,12,16,7,17,8,10,7,9,11,10,8,12,20,7,11,13,8,11,9,9,14,0,1,0,0,0,0,0,0,0,0,13,10,7,11,15,13,8,13,10,12,12,17,12,13,12,11,11,7,6,7,1,0,0,0,0,0,0,0,0,0
"203",10,15,16,18,18,10,11,17,7,12,15,11,10,17,12,13,10,13,8,11,15,17,14,9,9,17,14,8,11,13,15,11,10,8,13,15,19,9,14,8,13,14,14,14,11,16,9,11,7,13,0,0,0,0,0,0,0,0,0,1,12,19,17,15,20,12,5,12,9,13,16,10,12,14,9,8,13,8,12,14,2,2,0,0,0,0,0,0,0,0
"204",18,16,23,21,12,15,12,13,15,13,16,13,16,13,12,15,12,9,9,12,21,18,18,12,18,15,11,18,9,14,15,16,15,16,11,12,6,11,11,15,18,18,15,18,11,14,14,20,12,11,1,1,1,1,0,2,1,0,0,0,10,22,17,11,18,10,13,11,14,9,18,12,14,14,14,13,14,14,12,15,0,0,0,0,0,0,0,2,0,0
"205",14,13,11,8,6,11,11,11,6,7,13,11,8,12,14,6,8,6,5,9,16,13,12,11,10,7,10,13,10,8,17,12,11,7,13,9,10,7,7,8,16,15,15,14,7,14,13,5,6,4,0,0,0,2,1,0,0,1,0,0,15,13,11,16,10,10,10,7,9,5,10,15,12,9,10,7,15,7,9,11,2,0,0,1,0,0,1,1,0,0
"206",9,10,9,9,4,6,5,8,6,5,3,9,6,4,7,9,5,5,5,5,6,10,10,8,5,6,5,11,4,6,8,5,9,3,7,8,6,7,6,2,5,9,5,8,8,4,5,5,8,5,1,1,0,0,1,0,0,0,0,0,7,5,5,7,11,8,5,6,8,6,12,5,7,7,5,5,4,5,6,2,0,0,1,1,0,0,0,0,0,0
"207",20,23,12,15,10,17,11,14,8,5,14,15,17,11,13,9,11,11,11,9,16,14,14,13,9,12,8,11,13,10,12,18,11,10,10,9,11,7,10,10,12,16,14,19,14,13,10,11,13,11,0,0,0,0,0,0,1,0,0,1,16,17,16,14,13,11,11,11,9,14,19,19,9,10,9,14,7,8,13,9,2,0,0,1,2,1,1,0,2,0
"208",9,7,9,9,7,7,11,9,12,6,13,9,13,7,12,7,7,9,9,5,11,12,10,12,8,8,7,12,8,10,9,6,9,5,11,9,9,8,9,11,9,13,14,12,8,9,8,10,7,5,0,0,0,0,0,0,0,0,0,0,9,4,12,4,11,8,7,13,8,9,13,6,9,9,7,10,9,11,7,4,1,0,0,0,0,0,0,1,0,0
"209",8,13,8,8,6,6,4,7,3,6,11,9,4,9,5,2,10,10,9,6,9,13,7,9,8,9,10,10,7,5,7,11,7,12,2,6,3,5,9,5,10,10,8,4,4,10,9,7,6,5,0,0,0,0,0,0,0,0,0,0,14,8,10,10,11,9,3,7,9,8,5,9,5,8,5,11,8,7,8,7,0,0,0,1,0,2,1,1,0,0
"210",14,21,16,16,14,21,13,10,16,10,21,21,22,6,14,17,9,10,11,20,22,22,17,14,23,9,12,7,8,10,15,20,11,16,11,13,13,5,15,12,21,17,19,16,20,14,12,7,15,16,0,0,1,0,0,0,0,0,0,0,23,14,17,19,14,20,14,12,13,4,17,23,16,15,14,15,14,11,10,12,0,0,0,0,1,0,0,1,0,1
"211",17,21,18,20,17,19,17,18,19,18,19,20,27,18,16,20,15,17,21,22,18,23,19,20,16,21,21,17,10,21,25,20,18,27,17,25,16,26,15,13,24,22,22,19,18,21,23,17,16,15,1,0,0,0,0,0,0,0,0,0,20,24,21,24,26,20,15,26,17,17,19,22,15,22,17,26,14,21,18,15,1,1,0,0,1,1,0,0,1,0
"212",21,16,13,14,10,7,7,6,10,4,17,11,6,10,10,10,9,10,10,7,19,13,13,14,6,9,7,7,6,15,14,19,15,7,13,7,9,9,8,9,16,14,11,7,13,5,9,9,8,6,0,0,0,0,0,0,0,0,0,0,13,10,11,8,9,13,7,11,8,10,10,7,10,15,13,9,10,7,10,6,0,0,0,0,1,0,1,1,0,0
"213",11,18,16,17,9,9,9,4,9,7,16,12,9,14,11,7,9,11,9,7,14,11,13,10,14,10,11,7,9,7,16,14,17,15,5,14,7,6,6,8,14,18,14,13,15,8,6,6,8,6,0,0,2,0,0,0,0,0,0,0,14,7,11,12,14,13,9,7,8,7,17,18,13,8,11,15,9,8,6,9,1,0,1,0,0,0,0,0,0,0
"214",10,11,8,9,11,6,9,4,8,8,11,9,8,8,6,3,6,6,9,7,10,14,11,9,5,8,8,7,9,5,16,11,13,5,8,4,7,8,6,6,11,11,2,6,8,8,7,9,7,3,0,0,0,0,0,0,0,0,1,1,8,18,11,6,5,8,9,6,7,9,8,11,11,5,10,7,9,8,6,5,0,0,2,0,0,0,0,0,0,1
"215",5,2,3,4,4,4,6,6,4,4,5,6,4,3,2,6,2,4,3,2,5,4,3,5,4,7,1,4,5,3,9,5,4,5,2,8,4,2,1,4,5,5,6,4,4,2,4,2,2,3,1,0,0,0,0,0,0,0,0,0,5,8,4,4,5,4,4,2,3,5,5,5,5,5,0,4,1,3,2,4,0,1,1,0,0,0,1,0,0,0
"216",14,17,15,12,11,13,12,10,8,7,11,14,16,13,12,9,13,11,13,7,20,15,10,18,18,16,11,12,13,11,14,19,11,13,17,9,12,12,11,10,22,12,12,15,16,15,10,9,13,4,0,0,0,0,0,0,0,0,1,0,19,15,15,13,7,13,14,9,11,17,11,11,12,13,14,15,12,9,13,7,1,0,1,0,2,1,0,0,2,0
"217",10,6,12,10,11,9,15,6,7,9,15,14,7,12,10,14,7,8,8,8,8,10,10,14,12,12,13,9,8,5,11,12,9,9,14,12,11,5,10,7,7,13,18,12,8,9,9,9,8,6,0,1,0,0,1,0,0,0,0,0,14,9,16,9,8,10,12,6,8,9,13,17,7,10,9,8,7,10,9,8,0,1,1,0,0,1,0,0,0,0
"218",8,5,5,5,6,4,4,4,2,4,3,4,4,3,3,3,4,0,8,4,5,3,5,4,4,9,6,4,8,3,7,8,6,5,2,1,4,2,5,2,7,5,3,6,4,2,7,5,3,5,0,0,0,0,0,1,0,0,0,0,5,7,4,4,6,6,5,5,4,1,4,6,5,4,0,5,4,4,4,3,1,0,0,0,0,0,0,0,0,0
"219",9,13,14,6,14,14,4,12,6,8,12,9,12,11,13,12,5,11,9,9,14,15,11,14,13,9,8,11,4,9,9,16,7,11,4,9,6,7,8,10,11,12,6,12,5,8,12,13,9,10,0,0,1,1,0,0,0,0,0,1,13,14,15,9,8,13,8,11,9,6,13,15,12,10,10,13,9,8,8,6,0,0,0,0,0,0,0,1,0,1
